"id","participant_id","realAge","correctGuess","predicted_age","finalComments"
"36231","34503","25","0","14.03522455736601",
"36232","34503","0","0","0",
"36233","34504","27","0","18.854409525683227",
"36234","34505","28","0","15.584409143454916",
"36235","34505","0","0","0",
"36236","34506","0","0","0",
"36237","34510","15","0","19.832784282798023",
"36238","34514","24","0","15.573406943146347",
"36239","34516","23","0","17.14633384173431",
"36240","34516","0","0","0",
"36241","34517","0","0","0",
"36242","34518","8","0","17.210341333095144",
"36243","34520","20","0","15.573406943146347",
"36244","34523","24","0","17.14633384173431",
"36245","34525","1","0","17.14633384173431",
"36246","34526","50","0","14.03522455736601",
"36247","34529","12","0","17.7621075355327",
"36248","34530","36","0","15.07974425014758",
"36249","34531","19","0","13.577050095406989",
"36250","34533","21","0","16.786310602020095",
"36251","34534","15","0","17.7621075355327",
"36252","34535","25","0","15.584409143454916",
"36253","34542","12","0","16.086320855853696",
"36254","34542","0","0","0","Sometimes I accidently clicked too fast and didnt pay attention to the circle (SORRY!!)"
"36255","34543","29","0","17.14633384173431",
"36256","34544","14","0","17.14633384173431",
"36257","34545","19","0","14.732103430345862",
"36258","34549","24","0","16.647676105033174",
"36259","34550","20","0","15.584409143454916",
"36260","34553","0","0","0",
"36261",,"0","0","0",
"36262","34555","29","0","15.07974425014758",
"36263","34556","18","0","14.732103430345862",
"36264","34557","18","0","19.832784282798023",
"36265","34559","0","0","0",
"36266","34546","33","0","15.584409143454916",
"36267","34561","28","0","14.732103430345862",
"36268","34564","39","0","15.07974425014758",
"36269","34565","20","0","15.573406943146347",
"36270","34565","0","0","0",
"36271","34566","19","0","16.647676105033174",
"36272","34567","20","0","15.584409143454916",
"36273","34571","50","0","15.080830430067541",
"36274","34575","25","0","17.14633384173431",
"36275","34576","17","0","19.567601620844027",
"36276","34577","43","0","15.07974425014758",
"36277","34580","17","0","20.280728068163807",
"36278","34580","0","0","0",
"36279","34581","25","0","17.14633384173431",
"36280","34582","28","0","16.786310602020095",
"36281","34584","0","0","0","Wow, that's my physical age and my color age apparently. So I'm good I guess! 
"
"36282","34588","17","0","15.584409143454916",
"36283","34588","0","0","0",
"36284","34591","18","0","20.347831811193295",
"36285","34590","15","0","14.03522455736601",
"36286","34591","0","0","0",
"36287","34592","54","0","15.07974425014758",
"36288","34593","26","0","13.047711091773895",
"36289","34594","29","0","13.047711091773895",
"36290","34596","47","0","15.573406943146347",
"36291","34596","0","0","0",
"36292","34597","13","0","17.14633384173431",
"36293","34597","0","0","0",
"36294","34598","57","0","17.14633384173431",
"36295","34598","0","0","0",
"36296","34600","22","0","23.74954438682716",
"36297","34601","0","0","0","I am not 14 but I am 15, you guys were super close!"
"36298","34601","15","0","14.732103430345862",
"36299","34602","52","0","15.573406943146347",
"36300","34603","38","0","17.14633384173431",
"36301","34604","17","0","13.047711091773895",
"36302","34605","24","0","19.567601620844027",
"36303","34606","27","0","15.07974425014758",
"36304","34607","39","0","16.647676105033174",
"36305","34608","0","0","0",
"36306","34609","38","0","16.786310602020095",
"36307","34610","0","0","0","I am 27"
"36308","34613","21","0","16.66408867671203",
"36309","34614","25","0","13.577050095406989",
"36310","34614","0","0","0","we guessed on a number of tests. "
"36311","34615","18","0","14.732103430345862",
"36312","34616","19","0","14.732103430345862",
"36313","34617","14","0","21.003910073784166",
"36314","34617","0","0","0","Reasons why I don't get the Dress.....you know what dress I'm talking about..."
"36315","34622","20","0","16.786310602020095",
"36316","34623","10","0","18.854409525683227",
"36317","34624","50","0","15.584409143454916",
"36318","34627","21","0","18.854409525683227",
"36319","34627","0","0","0","Interesting!"
"36320","34629","16","0","14.732103430345862",
"36321","34631","25","0","16.647676105033174",
"36322","34632","19","0","17.211424146970216",
"36323","34634","26","0","13.530901450916375",
"36324","34633","29","0","18.739157695916514",
"36325","34635","29","0","15.07974425014758",
"36326","34636","22","0","15.584409143454916",
"36327","34637","25","0","17.7621075355327",
"36328","34638","29","0","15.07974425014758",
"36329","34639","19","0","18.854409525683227",
"36330","34639","0","0","0",
"36331","34642","37","0","15.573406943146347",
"36332","34644","13","0","15.07974425014758",
"36333","34644","0","0","0",
"36334","34643","19","0","13.047711091773895",
"36335","34648","26","0","17.14633384173431",
"36336","34649","17","0","23.084224168582615",
"36337","34650","16","0","14.732103430345862",
"36338","34651","18","0","14.732103430345862",
"36339","34652","15","0","18.854409525683227",
"36340","34655","17","0","16.647676105033174",
"36341","34656","19","0","15.573406943146347",
"36342","34657","18","0","16.121542568136203",
"36343","34658","19","0","14.732103430345862",
"36344","34659","21","0","16.647676105033174",
"36345","34660","19","0","15.07974425014758",
"36346","34661","0","0","0",
"36347","34662","17","0","15.07974425014758",
"36348","34663","24","0","17.7621075355327",
"36349","34663","0","0","0",
"36350","34666","17","0","14.732103430345862",
"36351","34665","17","0","13.530901450916375",
"36352","34667","26","0","17.7621075355327",
"36353","34667","0","0","0",
"36354","34668","15","0","17.7621075355327",
"36355","34670","24","0","14.732103430345862",
"36356","34672","27","0","13.577050095406989",
"36357","34673","25","0","15.573406943146347",
"36358","34674","25","0","13.047711091773895",
"36359","34675","22","0","16.786310602020095",
"36360","34676","21","0","17.7621075355327",
"36361","34677","24","0","15.07974425014758",
"36362","34677","0","0","0",
"36363","34678","23","0","16.786310602020095",
"36364","34679","42","0","16.121542568136203",
"36365","34680","29","0","15.07974425014758",
"36366","34680","0","0","0",
"36367","34681","45","0","16.786310602020095",
"36368","34682","15","0","17.14633384173431",
"36369","34683","54","0","15.080830430067541",
"36370","34686","17","0","20.93703297487024",
"36371","34687","19","0","15.07974425014758",
"36372","34689","10","0","14.732103430345862",
"36373","34690","24","0","16.647676105033174",
"36374","34690","0","0","0",
"36375","34691","30","0","15.07974425014758",
"36376","34692","22","0","15.07974425014758",
"36377","34694","22","0","15.584409143454916",
"36378","34696","17","0","15.07974425014758",
"36379","34697","0","0","0","Wow, this is really accurate! Good job! "
"36380","34698","29","0","17.14633384173431",
"36381","34698","0","0","0",
"36382","34699","54","0","15.07974425014758",
"36383","34701","9","0","17.1477526832852",
"36384","34702","31","0","15.584409143454916",
"36385","34703","18","0","21.651862963829373",
"36386","34704","45","0","15.080830430067541",
"36387","34705","21","0","15.07974425014758",
"36388","34708","24","0","14.731051080168589",
"36389","34708","0","0","0",
"36390","34706","14","0","19.87248616547104",
"36391","34709","27","0","15.573406943146347",
"36392","34713","11","0","14.732103430345862",
"36393","34711","29","0","13.047711091773895",
"36394","34714","33","0","15.07974425014758",
"36395","34714","0","0","0",
"36396","34718","15","0","16.786310602020095",
"36397","34720","19","0","17.7621075355327",
"36398","34722","22","0","17.14633384173431",
"36399","34723","0","0","0",
"36400","34723","41","0","17.14633384173431",
"36401","34724","17","0","18.739157695916514",
"36402","34727","14","0","19.87248616547104",
"36403",,"0","0","0",
"36404","34729","47","0","13.530901450916375",
"36405","34731","11","0","15.573406943146347",
"36406","34730","13","0","17.49344233539466",
"36407","34732","19","0","14.732103430345862",
"36408","34733","21","0","14.036050859437905",
"36409","34734","15","0","18.23176741367221",
"36410","34735","18","0","16.647676105033174",
"36411","34736","11","0","19.832784282798023",
"36412","34736","0","0","0",
"36413","34738","15","0","18.854409525683227",
"36414","34738","0","0","0",
"36415","34741","0","0","0",
"36416","34741","17","0","15.584409143454916",
"36417","34742","16","0","14.732103430345862",
"36418","34743","16","0","15.584409143454916",
"36419","34746","42","0","16.121542568136203",
"36420","34747","42","0","16.647676105033174",
"36421","34748","16","0","21.003910073784166",
"36422","34749","19","0","16.786310602020095",
"36423","34750","32","0","15.07974425014758",
"36424","34752","17","0","18.23176741367221",
"36425","34752","0","0","0",
"36426","34753","0","0","0",
"36427","34754","65","0","15.573406943146347",
"36428","34760","49","0","15.584409143454916",
"36429","34761","17","0","15.584409143454916",
"36430","34761","0","0","0",
"36431","34762","18","0","16.647676105033174",
"36432","34763","25","0","16.121542568136203",
"36433","34768","23","0","15.07974425014758",
"36434","34768","0","0","0",
"36435","34769","16","0","14.732103430345862",
"36436","34770","0","0","0",
"36437","34771","13","0","29.220617898122395",
"36438","34772","21","0","15.584409143454916",
"36439","34774","27","0","18.739157695916514",
"36440","34775","18","0","15.07974425014758",
"36441","34778","19","0","14.732103430345862",
"36442","34778","0","0","0",
"36443","34779","18","0","15.07974425014758",
"36444","34780","38","0","16.786310602020095",
"36445","34782","56","0","17.14633384173431",
"36446","34785","26","0","13.047711091773895",
"36447","34787","31","0","17.49344233539466",
"36448","34788","38","0","17.14633384173431",
"36449","34789","29","0","15.080830430067541",
"36450","34789","0","0","0",
"36451","34790","22","0","16.647676105033174",
"36452","34791","22","0","16.647676105033174",
"36453","34791","0","0","0",
"36454","34792","25","0","17.1477526832852",
"36455","34792","0","0","0",
"36456","34793","16","0","17.14633384173431",
"36457","34794","34","0","15.584409143454916",
"36458","34795","16","0","18.854409525683227",
"36459","34798","21","0","16.121542568136203",
"36460","34798","0","0","0",
"36461","34799","23","0","17.211424146970216",
"36462","34800","19","0","17.14633384173431",
"36463","34803","19","0","15.080830430067541",
"36464","34804","20","0","17.14633384173431",
"36465","34805","19","0","15.573406943146347",
"36466","34805","0","0","0","Oh apparently I did very well"
"36467","34807","10","0","15.573406943146347",
"36468","34808","55","0","16.786310602020095",
"36469","34808","0","0","0","16??? but, yes, I have always been good at colors... "
"36470","34809","18","0","15.080830430067541",
"36471","34809","0","0","0","There were many of the ""C""s that I was only able to differentiate with my peripheral vision"
"36472","34811","20","0","21.651862963829373",
"36473","34812","21","0","15.07974425014758",
"36474","34812","0","0","0",
"36475","34813","46","0","15.584409143454916",
"36476","34814","0","0","0",
"36477","34816","21","0","15.573406943146347",
"36478","34818","44","0","19.832784282798023",
"36479","34819","43","0","15.573406943146347",
"36480","34820","61","0","24.34797872370658",
"36481","34822","14","0","17.7621075355327",
"36482","34823","23","0","17.14633384173431",
"36483","34824","31","0","15.07974425014758",
"36484","34825","18","0","13.577050095406989",
"36485","34826","10","0","17.14633384173431",
"36486","34826","0","0","0",
"36487","34827","15","0","18.854409525683227",
"36488","34828","16","0","15.573406943146347",
"36489","34829","35","0","15.07974425014758",
"36490","34832","17","0","15.584409143454916",
"36491","34832","0","0","0",
"36492","34833","29","0","15.573406943146347",
"36493","34834","13","0","17.14633384173431",
"36494","34834","0","0","0",
"36495","34835","29","0","15.07974425014758",
"36496","34836","50","0","15.07974425014758",
"36497","34836","0","0","0",
"36498","34837","0","0","0",
"36499","34838","37","0","21.651862963829373",
"36500","34839","15","0","18.854409525683227",
"36501","34842","16","0","14.732103430345862",
"36502","34845","16","0","17.210341333095144",
"36503","34844","37","0","19.832784282798023",
"36504","34849","53","0","16.66408867671203",
"36505","34850","14","0","17.1477526832852",
"36506","34851","8","0","14.732103430345862",
"36507","34854","49","0","18.739157695916514",
"36508","34854","0","0","0",
"36509","34855","17","0","17.7621075355327",
"36510","34856","42","0","19.567601620844027",
"36511","34858","13","0","15.573406943146347",
"36512","34859","39","0","15.584409143454916",
"36513","34861","14","0","13.530901450916375",
"36514","34862","25","0","18.854409525683227",
"36515","34863","20","0","13.047711091773895",
"36516","34864","43","0","15.080830430067541",
"36517","34864","0","0","0",
"36518","34865","42","0","17.14633384173431",
"36519","34865","0","0","0",
"36520","34866","73","0","19.832784282798023",
"36521","34868","23","0","16.121542568136203",
"36522","34869","19","0","14.732103430345862",
"36523","34870","16","0","17.1477526832852",
"36524","34871","37","0","19.832784282798023",
"36525","34873","26","0","15.07974425014758",
"36526","34874","34","0","15.07974425014758",
"36527","34875","20","0","15.584409143454916",
"36528","34877","18","0","17.14633384173431",
"36529","34878","38","0","12.705125740546613",
"36530","34876","33","0","16.086320855853696",
"36531","34876","0","0","0",
"36532","34879","27","0","15.07974425014758",
"36533","34880","48","0","14.732103430345862",
"36534","34882","31","0","13.577050095406989",
"36535","34883","17","0","18.23176741367221",
"36536","34885","33","0","17.14633384173431",
"36537","34886","19","0","17.14633384173431",
"36538","34887","18","0","15.584409143454916",
"36539","34888","19","0","17.14633384173431",
"36540","34888","0","0","0","wow that's really weird! i have bad color vision, but not enough to be classified as ""color blindness"" so i was sure i would fail. but i guess my ability to see contrast between black and other colors isn't affected :)"
"36541","34889","20","0","18.854409525683227",
"36542","34890","0","0","0",
"36543","34892","31","0","16.086320855853696",
"36544","34893","9","0","18.23176741367221",
"36545","34893","0","0","0",
"36546","34895","19","0","20.93703297487024",
"36547","34896","17","0","15.573406943146347",
"36548","34897","23","0","15.584409143454916",
"36549","34898","19","0","15.573406943146347",
"36550","34899","32","0","17.14633384173431",
"36551","34900","51","0","17.14633384173431",
"36552","34901","11","0","17.14633384173431",
"36553","34903","16","0","14.731051080168589",
"36554","34904","44","0","18.23176741367221",
"36555","34904","0","0","0",
"36556","34905","14","0","17.14633384173431",
"36557","34908","41","0","16.647676105033174",
"36558","34910","19","0","14.021506072166957",
"36559","34910","0","0","0","Cool :)"
"36560","34911","48","0","14.732103430345862",
"36561","34913","45","0","17.49344233539466",
"36562","34913","0","0","0",
"36563","34915","35","0","12.522262845767916",
"36564","34919","20","0","17.14633384173431",
"36565","34920","21","0","24.472195766453424",
"36566","34923","15","0","17.7621075355327",
"36567","34924","28","0","15.07974425014758",
"36568","34926","27","0","13.530901450916375",
"36569","34926","0","0","0",
"36570","34927","29","0","15.584409143454916",
"36571","34929","33","0","13.047711091773895",
"36572","34932","18","0","15.07974425014758",
"36573","34933","22","0","17.49344233539466",
"36574","34934","39","0","17.14633384173431",
"36575","34934","0","0","0",
"36576","34936","28","0","13.577050095406989",
"36577","34937","26","0","15.584409143454916",
"36578","34940","23","0","18.854409525683227",
"36579","34941","18","0","13.530901450916375",
"36580","34942","14","0","23.74954438682716",
"36581","34945","46","0","16.786310602020095",
"36582","34945","0","0","0",
"36583","34946","31","0","16.786310602020095",
"36584","34946","0","0","0",
"36585","34947","50","0","15.573406943146347",
"36586","34947","0","0","0","This is great. I'm 50, not 15. But I have pretty good vision when I wear my contacts. "
"36587","34949","59","0","17.7621075355327",
"36588","34950","20","0","18.854409525683227",
"36589","34951","12","0","14.03522455736601",
"36590","34952","26","0","17.49344233539466",
"36591","34953","18","0","13.047711091773895",
"36592","34954","21","0","17.7621075355327",
"36593","34956","0","0","0","I tried to stay away from the ""I can't see"" button and opted to often times I stare at an image long enough to ""guess"" where the gap is. In other words, I could see the color contrast in most pictures but on the more difficult ones were very hard to tell where the gap is exactly so I guessed by omission. I don't know whether that helped my score higher on the test or not."
"36594","34958","21","0","17.7621075355327",
"36595","34959","23","0","13.047711091773895",
"36596","34959","0","0","0",
"36597","34960","22","0","15.573406943146347",
"36598","34961","36","0","17.14633384173431",
"36599","34962","54","0","15.573406943146347",
"36600","34962","0","0","0","Colours are VERY important to me. Maybe that is why I am so much older than my colour age. "
"36601","34963","66","0","17.7621075355327",
"36602","34964","0","0","59.59780140320707",
"36603","34965","19","0","16.786310602020095",
"36604","34966","32","0","18.23176741367221",
"36605","34968","15","0","14.732103430345862",
"36606","34970","18","0","16.647676105033174",
"36607","34970","0","0","0",
"36608","34971","62","0","18.856726309978775",
"36609","34973","25","0","15.07974425014758",
"36610","34974","25","0","15.07974425014758",
"36611","34975","19","0","17.7621075355327",
"36612","34976","16","0","15.07974425014758",
"36613","34977","16","0","15.573406943146347",
"36614","34977","0","0","0",
"36615","34982","27","0","14.021506072166957",
"36616","34983","0","0","0",
"36617","34983","41","0","16.647676105033174",
"36618","34984","42","0","15.584409143454916",
"36619","34985","17","0","14.732103430345862",
"36620","34988","0","0","0",
"36621","34989","20","0","16.786310602020095",
"36622","34993","41","0","18.854409525683227",
"36623","34996","34","0","15.573406943146347",
"36624","34997","31","0","14.732103430345862",
"36625","34997","0","0","0","Monitor settings up high, because of poor eyesight. Also was easier to see from a distance on dull ones"
"36626","34999","62","0","21.003910073784166",
"36627","34999","0","0","0","well, i'm a visual artist and of course work with colour all the time.  the other element.......i'm sitting in front of a window with the monitor in front of it. so, the monitor is not being affected by the window light......not sure that has/hasn't impact.
good luck with your study.
it was fun to be 21 momentarily......."
"36628","35000","0","0","0","I am actually 11"
"36629","35001","0","0","0","This is crazy!!! I'm 17 in 2 months and the test said that I was 17!!"
"36630","35002","22","0","15.07974425014758",
"36631","35004","14","0","17.14633384173431",
"36632","35006","21","0","13.047711091773895",
"36633","35007","23","0","17.14633384173431",
"36634","35007","0","0","0",
"36635","35008","19","0","15.584409143454916",
"36636","35009","13","0","19.565144043124327",
"36637","35014","12","0","15.07974425014758",
"36638","35016","16","0","21.651862963829373",
"36639","35016","0","0","0",
"36640","35022","25","0","15.573406943146347",
"36641","35023","16","0","18.854409525683227",
"36642","35024","26","0","15.573406943146347",
"36643","35024","0","0","0",
"36644","35025","20","0","17.7621075355327",
"36645","35027","46","0","17.14633384173431",
"36646","35028","60","0","15.07974425014758",
"36647","35028","0","0","0","The results are surprising although i found many of the screens very challenging and kind of guessed on a few. My assumption is that the quality of my monitor helped a great deal."
"36648","35030","34","0","17.7621075355327",
"36649","35029","26","0","14.732103430345862",
"36650","35031","20","0","14.036050859437905",
"36651","35031","0","0","0",
"36652","35032","21","0","17.14633384173431",
"36653","35032","0","0","0",
"36654","35033","22","0","16.086320855853696",
"36655","35034","17","0","13.530901450916375",
"36656","35034","0","0","0",
"36657","35035","54","0","18.854409525683227",
"36658","35036","15","0","18.854409525683227",
"36659","35037","15","0","14.732103430345862",
"36660","35039","13","0","18.854409525683227",
"36661","35041","23","0","15.07974425014758",
"36662","35048","71","0","15.07974425014758",
"36663","35049","25","0","15.573406943146347",
"36664","35050","45","0","17.7621075355327",
"36665","35051","41","0","17.14633384173431",
"36666","35051","0","0","0",
"36667","35052","14","0","19.565144043124327",
"36668","35053","20","0","17.211424146970216",
"36669","35053","0","0","0",
"36670","35055","11","0","17.14633384173431",
"36671","35055","0","0","0",
"36672","35056","24","0","14.732103430345862",
"36673","35058","11","0","15.573406943146347",
"36674","35059","14","0","15.584409143454916",
"36675","35062","17","0","15.573406943146347",
"36676","35064","22","0","20.347831811193295",
"36677","35065","27","0","17.7621075355327",
"36678","35065","0","0","0",
"36679","35066","40","0","15.07974425014758",
"36680","35067","11","0","14.732103430345862",
"36681","35072","24","0","14.732103430345862",
"36682","35076","38","0","14.732103430345862",
"36683","35076","0","0","0",
"36684","35079","51","0","17.7621075355327",
"36685","35079","0","0","0","Okay, thats a result. :-) 
I think that my ability to differentiate colors may be due to being a highly sensitive person and working as a graphic designer."
"36686","35080","19","0","17.14633384173431",
"36687","35081","28","0","15.07974425014758",
"36688","35083","27","0","13.530901450916375",
"36689","35084","25","0","17.14633384173431",
"36690","35085","24","0","21.003910073784166",
"36691","35091","32","0","15.573406943146347",
"36692","35093","28","0","17.7621075355327",
"36693","35090","34","0","15.07974425014758",
"36694","35094","0","0","0","im 27 got em"
"36695","35094","27","0","15.584409143454916",
"36696","35096","32","0","17.14633384173431",
"36697","35096","0","0","0",
"36698","35097","26","0","18.854409525683227",
"36699","35098","23","0","17.1477526832852",
"36700","35100","32","0","17.210341333095144",
"36701","35100","0","0","0",
"36702","35102","24","0","17.1477526832852",
"36703","35103","0","0","0","Cool, almost accurate 2 years off!"
"36704","35103","15","0","17.211424146970216",
"36705","35104","45","0","19.832784282798023",
"36706","35105","18","0","15.07974425014758",
"36707","35106","28","0","17.1477526832852",
"36708","35106","0","0","0",
"36709","35107","22","0","15.07974425014758",
"36710","35107","0","0","0",
"36711","35108","37","0","15.573406943146347",
"36712","35108","0","0","0",
"36713","35109","29","0","18.854409525683227",
"36714","35110","27","0","16.786310602020095",
"36715","35111","44","0","17.14633384173431",
"36716","35112","28","0","17.14633384173431",
"36717","35114","15","0","14.021506072166957",
"36718","35117","35","0","29.221428044336704",
"36719","35118","18","0","17.14633384173431",
"36720","35118","0","0","0",
"36721","35119","19","0","17.14633384173431",
"36722","35120","18","0","15.573406943146347",
"36723","35120","0","0","0",
"36724","35121","24","0","21.651862963829373",
"36725","35123","15","0","13.047711091773895",
"36726","35124","10","0","22.731033686481712",
"36727","35124","0","0","0","WHAT?? Does that mean I'm as smart as a 22-year-old? 0,0"
"36728","35126","21","0","14.731051080168589",
"36729","35127","18","0","13.530901450916375",
"36730","35131","12","0","15.584409143454916",
"36731","35134","16","0","15.584409143454916",
"36732","35134","0","0","0",
"36733","35137","30","0","20.347831811193295",
"36734","35138","15","0","27.96712318732458",
"36735","35140","18","0","15.573406943146347",
"36736","35141","35","0","17.7621075355327",
"36737","35143","15","0","14.732103430345862",
"36738","35144","16","0","15.573406943146347",
"36739","35146","23","0","19.565144043124327",
"36740","35147","21","0","14.732103430345862",
"36741","35148","24","0","15.584409143454916",
"36742","35150","26","0","15.07974425014758",
"36743","35152","21","0","15.584409143454916",
"36744","35153","37","0","17.76314338888274",
"36745","35154","15","0","21.57577528599662",
"36746","35156","40","0","17.14633384173431",
"36747","35157","14","0","18.739157695916514",
"36748","35160","19","0","17.1477526832852",
"36749","35159","21","0","14.732103430345862",
"36750","35161","21","0","15.573406943146347",
"36751","35165","14","0","15.436047838866184",
"36752","35166","23","0","13.530901450916375",
"36753","35170","15","0","17.7621075355327",
"36754","35171","24","0","17.49344233539466",
"36755","35171","0","0","0",
"36756","35172","20","0","15.07974425014758",
"36757","35172","0","0","0",
"36758","35173","20","0","17.14633384173431",
"36759","35174","0","0","0","holy cow..."
"36760","35175","72","0","15.07974425014758",
"36761","35175","0","0","0","I suspect your algorithm is off, as there is such a discrepancy between my age, 72, and the color age, 15. But, good luck with your research. It was fun to do.   "
"36762","35177","37","0","17.14633384173431",
"36763","35178","13","0","16.786310602020095",
"36764","35179","40","0","15.584409143454916",
"36765","35180","28","0","16.121542568136203",
"36766","35181","32","0","15.584409143454916",
"36767","35184","27","0","14.732103430345862",
"36768","35185","12","0","15.573406943146347",
"36769","35186","31","0","15.436047838866184",
"36770","35186","0","0","0",
"36771","35188","30","0","14.732103430345862",
"36772","35188","0","0","0",
"36773","35190","23","0","14.731051080168589",
"36774","35190","0","0","0",
"36775","35194","32","0","15.573406943146347",
"36776","35195","33","0","17.7621075355327",
"36777","35197","23","0","14.732103430345862",
"36778","35198","31","0","17.210341333095144",
"36779","35201","13","0","15.584409143454916",
"36780","35202","29","0","13.047711091773895",
"36781","35203","57","0","17.14633384173431",
"36782","35204","0","0","0",
"36783","35205","19","0","17.7621075355327",
"36784","35205","0","0","0",
"36785","35206","19","0","18.854409525683227",
"36786","35207","18","0","17.1477526832852",
"36787","35207","0","0","0","YOU R WRONG"
"36788","35208","19","0","17.1477526832852",
"36789","35209","14","0","16.647676105033174",
"36790","35210","25","0","15.573406943146347",
"36791","35212","19","0","17.14633384173431",
"36792","35216","18","0","13.047711091773895",
"36793","35216","0","0","0","hahahah this is funny,even though my monitor is bad,i got better score then i should considering my age :D "
"36794","35217","21","0","16.647676105033174",
"36795","35219","29","0","16.647676105033174",
"36796","35219","0","0","0",
"36797","35223","19","0","15.07974425014758",
"36798","35222","36","0","18.854409525683227",
"36799","35222","0","0","0",
"36800","35224","16","0","13.047711091773895",
"36801","35227","33","0","19.565144043124327",
"36802","35227","0","0","0",
"36803","35229","36","0","17.14633384173431",
"36804","35230","29","0","16.66408867671203",
"36805","35231","13","0","17.76314338888274",
"36806","35232","20","0","15.07974425014758",
"36807","35232","0","0","0",
"36808","35234","25","0","15.573406943146347",
"36809","35235","42","0","15.573406943146347",
"36810","35235","0","0","0",
"36811","35237","37","0","16.786310602020095",
"36812","35239","21","0","15.436047838866184",
"36813","35239","0","0","0",
"36814","35243","25","0","13.047711091773895",
"36815","35243","0","0","0",
"36816","35245","20","0","15.573406943146347",
"36817","35245","0","0","0","I am a art student, who had been in the conservatory training for two years, including sketch and color painting. I think it had made me easier to differenciate colors."
"36818","35248","24","0","17.49344233539466",
"36819","35249","12","0","24.472195766453424",
"36820","35250","27","0","15.584409143454916",
"36821","35251","62","0","16.66408867671203",
"36822","35251","0","0","0",
"36823","35252","48","0","17.7621075355327",
"36824","35252","0","0","0",
"36825","35253","23","0","22.1513058520883",
"36826","35255","24","0","17.7621075355327",
"36827","35256","51","0","17.7621075355327",
"36828","35257","26","0","17.49344233539466",
"36829","35257","0","0","0",
"36830","35258","34","0","16.66408867671203",
"36831","35259","0","0","0","Oops, I am not 15. I am 30. Sorry that I clicked yes. I Derped. "
"36832","35261","23","0","15.573406943146347",
"36833","35262","30","0","17.7621075355327",
"36834","35262","0","0","0",
"36835","35264","12","0","17.14633384173431",
"36836","35265","20","0","17.76314338888274",
"36837","35265","0","0","0",
"36838","35266","0","0","0",
"36839","35268","23","0","15.584409143454916",
"36840","35270","33","0","17.14633384173431",
"36841","35271","19","0","13.530901450916375",
"36842","35272","35","0","14.021506072166957",
"36843","35274","12","0","15.080830430067541",
"36844","35275","100","0","15.07974425014758",
"36845","35276","22","0","17.211424146970216",
"36846","35277","69","0","17.14633384173431",
"36847","35277","0","0","0","Interesting and entertaining test. My color age was off from my actual age by 52 years, but then I am an artist so I was really hoping that I would not flunk this test."
"36848","35279","18","0","15.436047838866184",
"36849","35278","45","0","15.584409143454916",
"36850","35282","20","0","14.732103430345862",
"36851","35283","44","0","14.732103430345862",
"36852","35283","0","0","0",
"36853","35284","45","0","17.14633384173431",
"36854","35285","61","0","17.211424146970216",
"36855","35287","22","0","17.14633384173431",
"36856","35288","24","0","14.732103430345862",
"36857","35288","0","0","0",
"36858","35292","18","0","15.07974425014758",
"36859","35295","36","0","19.567601620844027",
"36860","35296","26","0","14.03522455736601",
"36861","35297","34","0","15.07974425014758",
"36862","35300","51","0","18.739157695916514",
"36863","35300","0","0","0",
"36864","35299","24","0","16.786310602020095",
"36865","35301","23","0","16.086320855853696",
"36866","35303","28","0","16.786310602020095",
"36867","35303","0","0","0",
"36868","35304","43","0","15.07974425014758",
"36869",,"0","0","0",
"36870","35308","33","0","15.584409143454916",
"36871","35309","24","0","17.14633384173431",
"36872","35312","12","0","15.584409143454916",
"36873","35311","39","0","17.14633384173431",
"36874","35313","0","0","0","this took waaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaay too long"
"36875","35316","22","0","15.584409143454916",
"36876","35317","30","0","15.573406943146347",
"36877","35322","0","0","0",
"36878","35323","51","0","21.651862963829373",
"36879","35323","0","0","0","Interesante nunca me habia hecho esta prueva"
"36880","35324","18","0","16.086320855853696",
"36881","35325","24","0","13.577050095406989",
"36882","35328","12","0","17.49344233539466",
"36883","35328","0","0","0","It goes on too long and is quite boring. The squirrel is nice."
"36884","35330","29","0","17.49344233539466",
"36885","35335","26","0","17.7621075355327",
"36886","35336","20","0","14.732103430345862",
"36887","35336","0","0","0",
"36888","35337","0","0","0",
"36889","35337","16","0","15.584409143454916",
"36890","35339","16","0","21.003910073784166",
"36891","35338","14","0","15.573406943146347",
"36892","35340","16","0","15.080830430067541",
"36893","35341","48","0","14.021506072166957",
"36894","35341","0","0","0",
"36895","35343","11","0","16.121542568136203",
"36896","35345","28","0","19.565144043124327",
"36897","35347","51","0","18.739157695916514",
"36898","35348","40","0","15.584409143454916",
"36899","35349","21","0","15.584409143454916",
"36900","35349","0","0","0",
"36901","35357","27","0","17.210341333095144",
"36902","35357","0","0","0","Wish you the best of efforts in your study's to help others aswell as satisfying your thirst for knowledge / curiosity :-) :-) :-) :-) :-) "
"36903","35359","11","0","17.14633384173431",
"36904","35362","16","0","15.080830430067541",
"36905","35361","45","0","19.567601620844027",
"36906","35361","0","0","0","19, eh? You've made me very happy!!!"
"36907","35368","12","0","16.66408867671203",
"36908","35371","31","0","15.07974425014758",
"36909","35372","21","0","17.49344233539466",
"36910","35372","0","0","0",
"36911","35373","49","0","17.14633384173431",
"36912","35374","28","0","14.732103430345862",
"36913","35375","13","0","14.732103430345862",
"36914","35376","20","0","14.732103430345862",
"36915","35377","22","0","17.14633384173431",
